Date,VTI,VXUS,BND,SPY,DJI,LTT,TLT,UPRO,TMF,SSO,UBT
1972-08-16,,,,,964.25,,,,,,
1972-08-17,,,,,961.39,,,,,,
1972-08-18,,,,,965.83,,,,,,
1972-08-21,,,,,967.19,,,,,,
1972-08-22,,,,,973.51,,,,,,
1972-08-23,,,,,970.35,,,,,,
1972-08-24,,,,,958.38,,,,,,
1972-08-25,,,,,959.36,,,,,,
1972-08-28,,,,,956.95,,,,,,
1972-08-29,,,,,954.7,,,,,,
1972-08-30,,,,,957.86,,,,,,
1972-08-31,,,,,963.73,,,,,,
1972-09-01,,,,,970.05,,,,,,
1972-09-05,,,,,969.37,,,,,,
1972-09-06,,,,,963.43,,,,,,
1972-09-07,,,,,962.45,,,,,,
1972-09-08,,,,,961.24,,,,,,
1972-09-11,,,,,955,,,,,,
1972-09-12,,,,,946.04,,,,,,
1972-09-13,,,,,949.88,,,,,,
1972-09-14,,,,,947.55,,,,,,
1972-09-15,,,,,947.32,,,,,,
1972-09-18,,,,,945.36,,,,,,
1972-09-19,,,,,943.18,,,,,,
1972-09-20,,,,,940.25,,,,,,
1972-09-21,,,,,939.49,,,,,,
1972-09-22,,,,,943.03,,,,,,
1972-09-25,,,,,935.73,,,,,,
1972-09-26,,,,,936.56,,,,,,
1972-09-27,,,,,947.25,,,,,,
1972-09-28,,,,,955.15,,,,,,
1972-09-29,,,,,953.27,,,,,,
1972-10-02,,,,,953.27,,,,,,
1972-10-03,,,,,954.47,,,,,,
1972-10-04,,,,,951.31,,,,,,
1972-10-05,,,,,941.3,,,,,,
1972-10-06,,,,,945.36,,,,,,
1972-10-09,,,,,948.75,,,,,,
1972-10-10,,,,,951.84,,,,,,
1972-10-11,,,,,946.42,,,,,,
1972-10-12,,,,,937.46,,,,,,
1972-10-13,,,,,930.46,,,,,,
1972-10-16,,,,,921.66,,,,,,
1972-10-17,,,,,926.48,,,,,,
1972-10-18,,,,,932.34,,,,,,
1972-10-19,,,,,932.12,,,,,,
1972-10-20,,,,,942.81,,,,,,
1972-10-23,,,,,951.31,,,,,,
1972-10-24,,,,,952.51,,,,,,
1972-10-25,,,,,951.38,,,,,,
1972-10-26,,,,,950.56,,,,,,
1972-10-27,,,,,946.42,,,,,,
1972-10-30,,,,,946.42,,,,,,
1972-10-31,,,,,955.52,,,,,,
1972-11-01,,,,,968.54,,,,,,
1972-11-02,,,,,973.06,,,,,,
1972-11-03,,,,,984.12,,,,,,
1972-11-06,,,,,984.8,,,,,,
1972-11-08,,,,,983.74,,,,,,
1972-11-09,,,,,988.26,,,,,,
1972-11-10,,,,,995.26,,,,,,
1972-11-13,,,,,997.07,,,,,,
1972-11-14,,,,,1003.16,,,,,,
1972-11-15,,,,,998.42,,,,,,
1972-11-16,,,,,1003.69,,,,,,
1972-11-17,,,,,1005.57,,,,,,
1972-11-20,,,,,1005.04,,,,,,
1972-11-21,,,,,1013.25,,,,,,
1972-11-22,,,,,1020.54,,,,,,
1972-11-24,,,,,1025.21,,,,,,
1972-11-27,,,,,1017.76,,,,,,
1972-11-28,,,,,1019.34,,,,,,
1972-11-29,,,,,1018.81,,,,,,
1972-11-30,,,,,1018.21,,,,,,
1972-12-01,,,,,1023.93,,,,,,
1972-12-04,,,,,1027.02,,,,,,
1972-12-05,,,,,1022.95,,,,,,
1972-12-06,,,,,1027.54,,,,,,
1972-12-07,,,,,1033.26,,,,,,
1972-12-08,,,,,1033.19,,,,,,
1972-12-11,,,,,1036.27,,,,,,
1972-12-12,,,,,1033.19,,,,,,
1972-12-13,,,,,1030.48,,,,,,
1972-12-14,,,,,1025.06,,,,,,
1972-12-15,,,,,1027.24,,,,,,
1972-12-18,,,,,1013.25,,,,,,
1972-12-19,,,,,1009.18,,,,,,
1972-12-20,,,,,1004.82,,,,,,
1972-12-21,,,,,1000,,,,,,
1972-12-22,,,,,1004.21,,,,,,
1972-12-26,,,,,1006.7,,,,,,
1972-12-27,,,,,1007.68,,,,,,
1972-12-29,,,,,1020.02,100,,,,,
1973-01-02,,,,,1031.68,100,,,,,
1973-01-03,,,,,1043.8,100,,,,,
1973-01-04,,,,,1039.81,100,,,,,
1973-01-05,,,,,1047.49,100,,,,,
1973-01-08,,,,,1047.86,100,,,,,
1973-01-09,,,,,1047.11,100,,,,,
1973-01-10,,,,,1046.06,100,,,,,
1973-01-11,,,,,1051.7,100,,,,,
1973-01-12,,,,,1039.36,100,,,,,
1973-01-15,,,,,1025.59,100,,,,,
1973-01-16,,,,,1024.31,100,,,,,
1973-01-17,,,,,1029.12,100,,,,,
1973-01-18,,,,,1029.12,100,,,,,
1973-01-19,,,,,1026.19,100,,,,,
1973-01-22,,,,,1018.81,100,,,,,
1973-01-23,,,,,1018.66,100,,,,,
1973-01-24,,,,,1004.59,100,,,,,
1973-01-26,,,,,1003.54,100,,,,,
1973-01-29,,,,,996.47,100,,,,,
1973-01-30,,,,,992.93,100,,,,,
1973-01-31,,,,,999.02,99.85,,,,,
1973-02-01,,,,,985.78,99.85,,,,,
1973-02-02,,,,,980.81,99.85,,,,,
1973-02-05,,,,,978.4,99.85,,,,,
1973-02-06,,,,,979.91,99.85,,,,,
1973-02-07,,,,,968.32,99.85,,,,,
1973-02-08,,,,,967.19,99.85,,,,,
1973-02-09,,,,,979.46,99.85,,,,,
1973-02-12,,,,,991.57,99.85,,,,,
1973-02-13,,,,,996.76,99.85,,,,,
1973-02-14,,,,,979.91,99.85,,,,,
1973-02-15,,,,,973.13,99.85,,,,,
1973-02-16,,,,,979.23,99.85,,,,,
1973-02-20,,,,,983.59,99.85,,,,,
1973-02-21,,,,,974.34,99.85,,,,,
1973-02-22,,,,,971.78,99.85,,,,,
1973-02-23,,,,,959.89,99.85,,,,,
1973-02-26,,,,,953.79,99.85,,,,,
1973-02-27,,,,,947.92,99.85,,,,,
1973-02-28,,,,,955.07,100.17,,,,,
1973-03-01,,,,,949.65,100.17,,,,,
1973-03-02,,,,,961.32,100.17,,,,,
1973-03-05,,,,,966.89,100.17,,,,,
1973-03-06,,,,,979,100.17,,,,,
1973-03-07,,,,,979.98,100.17,,,,,
1973-03-08,,,,,976.44,100.17,,,,,
1973-03-09,,,,,972.23,100.17,,,,,
1973-03-12,,,,,969.75,100.17,,,,,
1973-03-13,,,,,976.07,100.17,,,,,
1973-03-14,,,,,978.85,100.17,,,,,
1973-03-15,,,,,969.82,100.17,,,,,
1973-03-16,,,,,963.05,100.17,,,,,
1973-03-19,,,,,952.06,100.17,,,,,
1973-03-20,,,,,949.43,100.17,,,,,
1973-03-21,,,,,938.37,100.17,,,,,
1973-03-22,,,,,925.2,100.17,,,,,
1973-03-23,,,,,922.71,100.17,,,,,
1973-03-26,,,,,927.9,100.17,,,,,
1973-03-27,,,,,944.91,100.17,,,,,
1973-03-28,,,,,948,100.17,,,,,
1973-03-29,,,,,959.14,100.17,,,,,
1973-03-30,,,,,951.01,99.91,,,,,
1973-04-02,,,,,936.18,99.91,,,,,
1973-04-03,,,,,927.75,99.91,,,,,
1973-04-04,,,,,925.05,99.91,,,,,
1973-04-05,,,,,923.46,99.91,,,,,
1973-04-06,,,,,931.07,99.91,,,,,
1973-04-09,,,,,947.55,99.91,,,,,
1973-04-10,,,,,960.49,99.91,,,,,
1973-04-11,,,,,967.41,99.91,,,,,
1973-04-12,,,,,964.03,99.91,,,,,
1973-04-13,,,,,959.36,99.91,,,,,
1973-04-16,,,,,956.73,99.91,,,,,
1973-04-17,,,,,953.43,99.91,,,,,
1973-04-18,,,,,958.31,99.91,,,,,
1973-04-19,,,,,963.2,99.91,,,,,
1973-04-23,,,,,955.37,99.91,,,,,
1973-04-24,,,,,940.77,99.91,,,,,
1973-04-25,,,,,930.54,99.91,,,,,
1973-04-26,,,,,937.76,99.91,,,,,
1973-04-27,,,,,922.19,99.91,,,,,
1973-04-30,,,,,921.43,100.7,,,,,
1973-05-01,,,,,921.21,100.7,,,,,
1973-05-02,,,,,932.34,100.7,,,,,
1973-05-03,,,,,945.67,100.7,,,,,
1973-05-04,,,,,953.87,100.7,,,,,
1973-05-07,,,,,950.71,100.7,,,,,
1973-05-08,,,,,956.58,100.7,,,,,
1973-05-09,,,,,949.05,100.7,,,,,
1973-05-10,,,,,939.34,100.7,,,,,
1973-05-11,,,,,927.98,100.7,,,,,
1973-05-14,,,,,909.69,100.7,,,,,
1973-05-15,,,,,917.44,100.7,,,,,
1973-05-16,,,,,917.14,100.7,,,,,
1973-05-17,,,,,911.72,100.7,,,,,
1973-05-18,,,,,895.17,100.7,,,,,
1973-05-21,,,,,886.51,100.7,,,,,
1973-05-22,,,,,892.46,100.7,,,,,
1973-05-23,,,,,895.02,100.7,,,,,
1973-05-24,,,,,924.44,100.7,,,,,
1973-05-25,,,,,930.84,100.7,,,,,
1973-05-29,,,,,925.57,100.7,,,,,
1973-05-30,,,,,908.87,100.7,,,,,
1973-05-31,,,,,901.41,100.53,,,,,
1973-06-01,,,,,893.96,100.53,,,,,
1973-06-04,,,,,885.91,100.53,,,,,
1973-06-05,,,,,900.81,100.53,,,,,
1973-06-06,,,,,898.18,100.53,,,,,
1973-06-07,,,,,909.62,100.53,,,,,
1973-06-08,,,,,920,100.53,,,,,
1973-06-11,,,,,915.11,100.53,,,,,
1973-06-12,,,,,927,100.53,,,,,
1973-06-13,,,,,915.49,100.53,,,,,
1973-06-14,,,,,902.92,100.53,,,,,
1973-06-15,,,,,888.55,100.53,,,,,
1973-06-18,,,,,875.08,100.53,,,,,
1973-06-19,,,,,881.55,100.53,,,,,
1973-06-20,,,,,884.71,100.53,,,,,
1973-06-21,,,,,873.65,100.53,,,,,
1973-06-22,,,,,879.82,100.53,,,,,
1973-06-25,,,,,869.13,100.53,,,,,
1973-06-26,,,,,879.44,100.53,,,,,
1973-06-27,,,,,884.63,100.53,,,,,
1973-06-28,,,,,894.64,100.53,,,,,
1973-06-29,,,,,891.71,100.08,,,,,
1973-07-02,,,,,880.57,100.08,,,,,
1973-07-03,,,,,874.17,100.08,,,,,
1973-07-05,,,,,874.32,100.08,,,,,
1973-07-06,,,,,870.11,100.08,,,,,
1973-07-09,,,,,877.26,100.08,,,,,
1973-07-10,,,,,888.32,100.08,,,,,
1973-07-11,,,,,908.19,100.08,,,,,
1973-07-12,,,,,901.94,100.08,,,,,
1973-07-13,,,,,885.99,100.08,,,,,
1973-07-16,,,,,897.58,100.08,,,,,
1973-07-17,,,,,898.03,100.08,,,,,
1973-07-18,,,,,905.4,100.08,,,,,
1973-07-19,,,,,906.68,100.08,,,,,
1973-07-20,,,,,910.9,100.08,,,,,
1973-07-23,,,,,913.15,100.08,,,,,
1973-07-24,,,,,918.72,100.08,,,,,
1973-07-25,,,,,933.02,100.08,,,,,
1973-07-26,,,,,934.53,100.08,,,,,
1973-07-27,,,,,936.71,100.08,,,,,
1973-07-30,,,,,933.77,100.08,,,,,
1973-07-31,,,,,926.4,96.5,,,,,
1973-08-01,,,,,912.18,96.5,,,,,
1973-08-02,,,,,910.14,96.5,,,,,
1973-08-03,,,,,908.87,96.5,,,,,
1973-08-06,,,,,912.78,96.5,,,,,
1973-08-07,,,,,911.95,96.5,,,,,
1973-08-08,,,,,902.02,96.5,,,,,
1973-08-09,,,,,901.49,96.5,,,,,
1973-08-10,,,,,892.38,96.5,,,,,
1973-08-13,,,,,883.2,96.5,,,,,
1973-08-14,,,,,870.71,96.5,,,,,
1973-08-15,,,,,874.17,96.5,,,,,
1973-08-16,,,,,872.74,96.5,,,,,
1973-08-17,,,,,871.84,96.5,,,,,
1973-08-20,,,,,867.4,96.5,,,,,
1973-08-21,,,,,857.84,96.5,,,,,
1973-08-22,,,,,851.9,96.5,,,,,
1973-08-23,,,,,864.46,96.5,,,,,
1973-08-24,,,,,863.49,96.5,,,,,
1973-08-27,,,,,870.71,96.5,,,,,
1973-08-28,,,,,872.07,96.5,,,,,
1973-08-29,,,,,883.43,96.5,,,,,
1973-08-30,,,,,882.53,96.5,,,,,
1973-08-31,,,,,887.57,98.36,,,,,
1973-09-04,,,,,895.39,98.36,,,,,
1973-09-05,,,,,899.08,98.36,,,,,
1973-09-06,,,,,901.04,98.36,,,,,
1973-09-07,,,,,898.63,98.36,,,,,
1973-09-10,,,,,891.33,98.36,,,,,
1973-09-11,,,,,885.76,98.36,,,,,
1973-09-12,,,,,881.32,98.36,,,,,
1973-09-13,,,,,880.57,98.36,,,,,
1973-09-14,,,,,886.36,98.36,,,,,
1973-09-17,,,,,892.99,98.36,,,,,
1973-09-18,,,,,891.26,98.36,,,,,
1973-09-19,,,,,910.37,98.36,,,,,
1973-09-20,,,,,920.53,98.36,,,,,
1973-09-21,,,,,927.9,98.36,,,,,
1973-09-24,,,,,936.71,98.36,,,,,
1973-09-25,,,,,940.55,98.36,,,,,
1973-09-26,,,,,949.5,98.36,,,,,
1973-09-27,,,,,953.27,98.36,,,,,
1973-09-28,,,,,947.1,101.81,,,,,
1973-10-01,,,,,948.83,101.81,,,,,
1973-10-02,,,,,956.8,101.81,,,,,
1973-10-03,,,,,964.55,101.81,,,,,
1973-10-04,,,,,955.9,101.81,,,,,
1973-10-05,,,,,971.25,101.81,,,,,
1973-10-08,,,,,977.65,101.81,,,,,
1973-10-09,,,,,974.19,101.81,,,,,
1973-10-10,,,,,960.57,101.81,,,,,
1973-10-11,,,,,976.07,101.81,,,,,
1973-10-12,,,,,978.63,101.81,,,,,
1973-10-15,,,,,967.04,101.81,,,,,
1973-10-16,,,,,967.41,101.81,,,,,
1973-10-17,,,,,962.52,101.81,,,,,
1973-10-18,,,,,959.74,101.81,,,,,
1973-10-19,,,,,963.73,101.81,,,,,
1973-10-22,,,,,960.57,101.81,,,,,
1973-10-23,,,,,966.51,101.81,,,,,
1973-10-24,,,,,971.85,101.81,,,,,
1973-10-25,,,,,974.49,101.81,,,,,
1973-10-26,,,,,987.06,101.81,,,,,
1973-10-29,,,,,984.8,101.81,,,,,
1973-10-30,,,,,968.54,101.81,,,,,
1973-10-31,,,,,956.58,102.43,,,,,
1973-11-01,,,,,948.83,102.43,,,,,
1973-11-02,,,,,935.28,102.43,,,,,
1973-11-05,,,,,919.4,102.43,,,,,
1973-11-06,,,,,913.08,102.43,,,,,
1973-11-07,,,,,920.08,102.43,,,,,
1973-11-08,,,,,932.65,102.43,,,,,
1973-11-09,,,,,908.41,102.43,,,,,
1973-11-12,,,,,897.65,102.43,,,,,
1973-11-13,,,,,891.03,102.43,,,,,
1973-11-14,,,,,869.88,102.43,,,,,
1973-11-15,,,,,874.55,102.43,,,,,
1973-11-16,,,,,891.33,102.43,,,,,
1973-11-19,,,,,862.66,102.43,,,,,
1973-11-20,,,,,844.9,102.43,,,,,
1973-11-21,,,,,854.98,102.43,,,,,
1973-11-23,,,,,854,102.43,,,,,
1973-11-26,,,,,824.95,102.43,,,,,
1973-11-27,,,,,817.73,102.43,,,,,
1973-11-28,,,,,839.78,102.43,,,,,
1973-11-29,,,,,835.11,102.43,,,,,
1973-11-30,,,,,822.25,102.49,,,,,
1973-12-03,,,,,806.52,102.49,,,,,
1973-12-04,,,,,803.21,102.49,,,,,
1973-12-05,,,,,788.31,102.49,,,,,
1973-12-06,,,,,814.12,102.49,,,,,
1973-12-07,,,,,838.05,102.49,,,,,
1973-12-10,,,,,851.14,102.49,,,,,
1973-12-11,,,,,834.18,102.49,,,,,
1973-12-12,,,,,810.73,102.49,,,,,
1973-12-13,,,,,800.43,102.49,,,,,
1973-12-14,,,,,815.65,102.49,,,,,
1973-12-17,,,,,811.12,102.49,,,,,
1973-12-18,,,,,829.49,102.49,,,,,
1973-12-19,,,,,829.57,102.49,,,,,
1973-12-20,,,,,828.11,102.49,,,,,
1973-12-21,,,,,818.73,102.49,,,,,
1973-12-24,,,,,814.81,102.49,,,,,
1973-12-26,,,,,837.56,102.49,,,,,
1973-12-27,,,,,851.01,102.49,,,,,
1973-12-28,,,,,848.02,102.49,,,,,
1973-12-31,,,,,850.86,100.88,,,,,
1974-01-02,,,,,855.32,100.88,,,,,
1974-01-03,,,,,880.69,100.88,,,,,
1974-01-04,,,,,880.23,100.88,,,,,
1974-01-07,,,,,876.85,100.88,,,,,
1974-01-08,,,,,861.78,100.88,,,,,
1974-01-09,,,,,834.79,100.88,,,,,
1974-01-10,,,,,823.11,100.88,,,,,
1974-01-11,,,,,841.48,100.88,,,,,
1974-01-14,,,,,840.18,100.88,,,,,
1974-01-15,,,,,846.4,100.88,,,,,
1974-01-16,,,,,856.09,100.88,,,,,
1974-01-17,,,,,872.16,100.88,,,,,
1974-01-18,,,,,855.47,100.88,,,,,
1974-01-21,,,,,854.63,100.88,,,,,
1974-01-22,,,,,863.47,100.88,,,,,
1974-01-23,,,,,871,100.88,,,,,
1974-01-24,,,,,863.08,100.88,,,,,
1974-01-25,,,,,859.39,100.88,,,,,
1974-01-28,,,,,853.01,100.88,,,,,
1974-01-29,,,,,852.32,100.88,,,,,
1974-01-30,,,,,862.32,100.88,,,,,
1974-01-31,,,,,855.55,102,,,,,
1974-02-01,,,,,843.94,102,,,,,
1974-02-04,,,,,821.5,102,,,,,
1974-02-05,,,,,820.64,102,,,,,
1974-02-06,,,,,824.62,102,,,,,
1974-02-07,,,,,828.46,102,,,,,
1974-02-08,,,,,820.4,102,,,,,
1974-02-11,,,,,803.9,102,,,,,
1974-02-12,,,,,806.63,102,,,,,
1974-02-13,,,,,806.87,102,,,,,
1974-02-14,,,,,809.92,102,,,,,
1974-02-15,,,,,820.32,102,,,,,
1974-02-19,,,,,819.54,102,,,,,
1974-02-20,,,,,831.04,102,,,,,
1974-02-21,,,,,846.84,102,,,,,
1974-02-22,,,,,855.99,102,,,,,
1974-02-25,,,,,851.38,102,,,,,
1974-02-26,,,,,859.51,102,,,,,
1974-02-27,,,,,863.42,102,,,,,
1974-02-28,,,,,860.53,101.56,,,,,
1974-03-01,,,,,851.92,101.56,,,,,
1974-03-04,,,,,853.18,101.56,,,,,
1974-03-05,,,,,872.42,101.56,,,,,
1974-03-06,,,,,879.85,101.56,,,,,
1974-03-07,,,,,869.06,101.56,,,,,
1974-03-08,,,,,878.05,101.56,,,,,
1974-03-11,,,,,888.45,101.56,,,,,
1974-03-12,,,,,887.12,101.56,,,,,
1974-03-13,,,,,891.66,101.56,,,,,
1974-03-14,,,,,889.78,101.56,,,,,
1974-03-15,,,,,887.83,101.56,,,,,
1974-03-18,,,,,874.22,101.56,,,,,
1974-03-19,,,,,867.57,101.56,,,,,
1974-03-20,,,,,872.34,101.56,,,,,
1974-03-21,,,,,875.47,101.56,,,,,
1974-03-22,,,,,878.13,101.56,,,,,
1974-03-25,,,,,881.02,101.56,,,,,
1974-03-26,,,,,883.68,101.56,,,,,
1974-03-27,,,,,871.17,101.56,,,,,
1974-03-28,,,,,854.35,101.56,,,,,
1974-03-29,,,,,846.68,98.61,,,,,
1974-04-01,,,,,843.48,98.61,,,,,
1974-04-02,,,,,846.61,98.61,,,,,
1974-04-03,,,,,858.03,98.61,,,,,
1974-04-04,,,,,858.89,98.61,,,,,
1974-04-05,,,,,847.54,98.61,,,,,
1974-04-08,,,,,839.96,98.61,,,,,
1974-04-09,,,,,846.84,98.61,,,,,
1974-04-10,,,,,843.71,98.61,,,,,
1974-04-11,,,,,844.81,98.61,,,,,
1974-04-15,,,,,843.79,98.61,,,,,
1974-04-16,,,,,861.23,98.61,,,,,
1974-04-17,,,,,867.41,98.61,,,,,
1974-04-18,,,,,869.92,98.61,,,,,
1974-04-19,,,,,859.9,98.61,,,,,
1974-04-22,,,,,858.57,98.61,,,,,
1974-04-23,,,,,845.98,98.61,,,,,
1974-04-24,,,,,832.37,98.61,,,,,
1974-04-25,,,,,827.68,98.61,,,,,
1974-04-26,,,,,834.64,98.61,,,,,
1974-04-29,,,,,835.42,98.61,,,,,
1974-04-30,,,,,836.75,97.05,,,,,
1974-05-01,,,,,853.88,97.05,,,,,
1974-05-02,,,,,851.06,97.05,,,,,
1974-05-03,,,,,845.9,97.05,,,,,
1974-05-06,,,,,844.88,97.05,,,,,
1974-05-07,,,,,847.15,97.05,,,,,
1974-05-08,,,,,850.99,97.05,,,,,
1974-05-09,,,,,865.77,97.05,,,,,
1974-05-10,,,,,850.44,97.05,,,,,
1974-05-13,,,,,845.59,97.05,,,,,
1974-05-14,,,,,847.86,97.05,,,,,
1974-05-15,,,,,846.06,97.05,,,,,
1974-05-16,,,,,835.34,97.05,,,,,
1974-05-17,,,,,818.84,97.05,,,,,
1974-05-20,,,,,812.42,97.05,,,,,
1974-05-21,,,,,809.53,97.05,,,,,
1974-05-22,,,,,802.57,97.05,,,,,
1974-05-23,,,,,805.23,97.05,,,,,
1974-05-24,,,,,816.65,97.05,,,,,
1974-05-28,,,,,814.3,97.05,,,,,
1974-05-29,,,,,795.37,97.05,,,,,
1974-05-30,,,,,803.58,97.05,,,,,
1974-05-31,,,,,802.17,97.83,,,,,
1974-06-03,,,,,821.26,97.83,,,,,
1974-06-04,,,,,828.69,97.83,,,,,
1974-06-05,,,,,830.18,97.83,,,,,
1974-06-06,,,,,845.35,97.83,,,,,
1974-06-07,,,,,853.72,97.83,,,,,
1974-06-10,,,,,859.67,97.83,,,,,
1974-06-11,,,,,852.08,97.83,,,,,
1974-06-12,,,,,848.56,97.83,,,,,
1974-06-13,,,,,852.08,97.83,,,,,
1974-06-14,,,,,843.09,97.83,,,,,
1974-06-17,,,,,833.23,97.83,,,,,
1974-06-18,,,,,830.26,97.83,,,,,
1974-06-19,,,,,826.11,97.83,,,,,
1974-06-20,,,,,820.79,97.83,,,,,
1974-06-21,,,,,815.39,97.83,,,,,
1974-06-24,,,,,816.33,97.83,,,,,
1974-06-25,,,,,828.85,97.83,,,,,
1974-06-26,,,,,816.96,97.83,,,,,
1974-06-27,,,,,803.66,97.83,,,,,
1974-06-28,,,,,802.41,97,,,,,
1974-07-01,,,,,806.24,97,,,,,
1974-07-02,,,,,790.68,97,,,,,
1974-07-03,,,,,792.87,97,,,,,
1974-07-05,,,,,791.77,97,,,,,
1974-07-08,,,,,770.57,97,,,,,
1974-07-09,,,,,772.29,97,,,,,
1974-07-10,,,,,762.12,97,,,,,
1974-07-11,,,,,759.62,97,,,,,
1974-07-12,,,,,787.23,97,,,,,
1974-07-15,,,,,786.61,97,,,,,
1974-07-16,,,,,775.97,97,,,,,
1974-07-17,,,,,784.97,97,,,,,
1974-07-18,,,,,789.19,97,,,,,
1974-07-19,,,,,787.94,97,,,,,
1974-07-22,,,,,790.36,97,,,,,
1974-07-23,,,,,797.72,97,,,,,
1974-07-24,,,,,805.77,97,,,,,
1974-07-25,,,,,795.68,97,,,,,
1974-07-26,,,,,784.57,97,,,,,
1974-07-29,,,,,770.89,97,,,,,
1974-07-30,,,,,765.57,97,,,,,
1974-07-31,,,,,757.43,96.04,,,,,
1974-08-01,,,,,751.1,96.04,,,,,
1974-08-02,,,,,752.58,96.04,,,,,
1974-08-05,,,,,760.4,96.04,,,,,
1974-08-06,,,,,773.78,96.04,,,,,
1974-08-07,,,,,797.56,96.04,,,,,
1974-08-08,,,,,784.89,96.04,,,,,
1974-08-09,,,,,777.3,96.04,,,,,
1974-08-12,,,,,767.29,96.04,,,,,
1974-08-13,,,,,756.44,96.04,,,,,
1974-08-14,,,,,740.54,96.04,,,,,
1974-08-15,,,,,737.88,96.04,,,,,
1974-08-16,,,,,731.54,96.04,,,,,
1974-08-19,,,,,721.84,96.04,,,,,
1974-08-20,,,,,726.85,96.04,,,,,
1974-08-21,,,,,711.59,96.04,,,,,
1974-08-22,,,,,704.63,96.04,,,,,
1974-08-23,,,,,686.8,96.04,,,,,
1974-08-26,,,,,688.13,96.04,,,,,
1974-08-27,,,,,671.54,96.04,,,,,
1974-08-28,,,,,666.61,96.04,,,,,
1974-08-29,,,,,656.84,96.04,,,,,
1974-08-30,,,,,678.58,93.69,,,,,
1974-09-03,,,,,663.33,93.69,,,,,
1974-09-04,,,,,648,93.69,,,,,
1974-09-05,,,,,670.76,93.69,,,,,
1974-09-06,,,,,677.88,93.69,,,,,
1974-09-09,,,,,662.94,93.69,,,,,
1974-09-10,,,,,658.17,93.69,,,,,
1974-09-11,,,,,654.72,93.69,,,,,
1974-09-12,,,,,641.74,93.69,,,,,
1974-09-13,,,,,627.19,93.69,,,,,
1974-09-16,,,,,639.79,93.69,,,,,
1974-09-17,,,,,648.78,93.69,,,,,
1974-09-18,,,,,651.91,93.69,,,,,
1974-09-19,,,,,674.05,93.69,,,,,
1974-09-20,,,,,670.76,93.69,,,,,
1974-09-23,,,,,663.72,93.69,,,,,
1974-09-24,,,,,654.1,93.69,,,,,
1974-09-25,,,,,649.95,93.69,,,,,
1974-09-26,,,,,637.98,93.69,,,,,
1974-09-27,,,,,621.95,93.69,,,,,
1974-09-30,,,,,607.87,95.2,,,,,
1974-10-01,,,,,604.82,95.2,,,,,
1974-10-02,,,,,601.53,95.2,,,,,
1974-10-03,,,,,587.61,95.2,,,,,
1974-10-04,,,,,584.56,95.2,,,,,
1974-10-07,,,,,607.56,95.2,,,,,
1974-10-08,,,,,602.63,95.2,,,,,
1974-10-09,,,,,631.02,95.2,,,,,
1974-10-10,,,,,648.08,95.2,,,,,
1974-10-11,,,,,658.17,95.2,,,,,
1974-10-14,,,,,673.5,95.2,,,,,
1974-10-15,,,,,658.4,95.2,,,,,
1974-10-16,,,,,642.29,95.2,,,,,
1974-10-17,,,,,651.44,95.2,,,,,
1974-10-18,,,,,654.88,95.2,,,,,
1974-10-21,,,,,669.82,95.2,,,,,
1974-10-22,,,,,662.86,95.2,,,,,
1974-10-23,,,,,645.03,95.2,,,,,
1974-10-24,,,,,636.26,95.2,,,,,
1974-10-25,,,,,636.19,95.2,,,,,
1974-10-28,,,,,633.84,95.2,,,,,
1974-10-29,,,,,659.34,95.2,,,,,
1974-10-30,,,,,673.03,95.2,,,,,
1974-10-31,,,,,665.52,100.08,,,,,
1974-11-01,,,,,665.28,100.08,,,,,
1974-11-04,,,,,657.23,100.08,,,,,
1974-11-05,,,,,674.75,100.08,,,,,
1974-11-06,,,,,669.12,100.08,,,,,
1974-11-07,,,,,671.93,100.08,,,,,
1974-11-08,,,,,667.16,100.08,,,,,
1974-11-11,,,,,672.64,100.08,,,,,
1974-11-12,,,,,659.18,100.08,,,,,
1974-11-13,,,,,659.18,100.08,,,,,
1974-11-14,,,,,658.4,100.08,,,,,
1974-11-15,,,,,647.61,100.08,,,,,
1974-11-18,,,,,624.92,100.08,,,,,
1974-11-19,,,,,614.05,100.08,,,,,
1974-11-20,,,,,609.59,100.08,,,,,
1974-11-21,,,,,608.57,100.08,,,,,
1974-11-22,,,,,615.3,100.08,,,,,
1974-11-25,,,,,611.94,100.08,,,,,
1974-11-26,,,,,617.26,100.08,,,,,
1974-11-27,,,,,619.29,100.08,,,,,
1974-11-29,,,,,618.66,103.25,,,,,
1974-12-02,,,,,603.02,103.25,,,,,
1974-12-03,,,,,596.61,103.25,,,,,
1974-12-04,,,,,598.64,103.25,,,,,
1974-12-05,,,,,587.06,103.25,,,,,
1974-12-06,,,,,577.6,103.25,,,,,
1974-12-09,,,,,579.94,103.25,,,,,
1974-12-10,,,,,593.87,103.25,,,,,
1974-12-11,,,,,595.35,103.25,,,,,
1974-12-12,,,,,596.37,103.25,,,,,
1974-12-13,,,,,592.77,103.25,,,,,
1974-12-16,,,,,586.83,103.25,,,,,
1974-12-17,,,,,597.54,103.25,,,,,
1974-12-18,,,,,603.49,103.25,,,,,
1974-12-19,,,,,604.43,103.25,,,,,
1974-12-20,,,,,598.48,103.25,,,,,
1974-12-23,,,,,589.64,103.25,,,,,
1974-12-24,,,,,598.4,103.25,,,,,
1974-12-26,,,,,604.74,103.25,,,,,
1974-12-27,,,,,602.16,103.25,,,,,
